bug,file,score
bug_report_22.json,vvp_vpi_scope.cc,0.05458778273674286
bug_report_22.json,vvp_vpi_priv.h,0.05129561644613891
bug_report_22.json,tgt-vhdl_vhdl_element.cc,0.05118937190349777
bug_report_22.json,vvp_vpi_bit.cc,0.05009400141585583
bug_report_22.json,vvp_vpi_real.cc,0.04856122838780456
bug_report_22.json,vvp_file_line.cc,0.048069115008479546
bug_report_22.json,vpi_br_gh1037.c,0.044901489052950536
bug_report_22.json,tgt-vhdl_cast.cc,0.044613617918439936
bug_report_22.json,vvp_vpi_event.cc,0.044177274828759695
bug_report_22.json,vvp_array_common.cc,0.04363132759692639
bug_report_22.json,elaborate.cc,0.043112465318183885
bug_report_22.json,tgt-sizer_sizer.cc,0.04211095996042193
bug_report_22.json,vpi_br_gh1041.c,0.0419158349255864
bug_report_22.json,vvp_codes.h,0.04130709004225521
bug_report_23.json,pform_dump.cc,0.19563878963205705
bug_report_23.json,vhdlpp_vtype_emit.cc,0.17911897189095932
bug_report_23.json,net_udp.cc,0.16245215492369364
bug_report_23.json,vhdlpp_entity_emit.cc,0.14627041321333456
bug_report_23.json,src_analyzer.h,0.1337993623678343
bug_report_23.json,vhdlpp_debug.cc,0.1337108246253
bug_report_23.json,vhdlpp_expression_emit.cc,0.13362483768810707
bug_report_23.json,vhdlpp_architec_emit.cc,0.12522646739750923
bug_report_23.json,tgt-stub_types.c,0.11781209810605943
bug_report_23.json,vhdlpp_sequential_emit.cc,0.1084849620941845
bug_report_23.json,vpi_table_mod.h,0.1077561679835242
bug_report_23.json,vhdlpp_expression_debug.cc,0.10248292613487883
bug_report_23.json,tgt-verilog_verilog.c,0.09706649788506982
bug_report_23.json,tgt-stub_stub.c,0.09677526477049664
bug_report_23.json,tgt-stub_switches.c,0.09475507353014988
bug_report_23.json,vhdlpp_sequential_debug.cc,0.09145885860334244
bug_report_23.json,vhdlpp_architec_debug.cc,0.08698125509995935
bug_report_23.json,pform_types.cc,0.0864230088831563
bug_report_23.json,tgt-stub_enumerate.c,0.08589361386073407
bug_report_23.json,vhdlpp_vsignal.cc,0.0785739664096195
bug_report_23.json,tgt-stub_constant.c,0.07777439574291384
bug_report_23.json,vhdlpp_subprogram_emit.cc,0.07475983468655163
bug_report_23.json,PGenerate.cc,0.07432406872455286
bug_report_23.json,tgt-pal_dump_final.c,0.07323104947087462
bug_report_23.json,vhdlpp_vtype.cc,0.07126153771567649
bug_report_23.json,tgt-stub_classes.c,0.06941040912679301
bug_report_23.json,src_misc.c,0.06679330710708208
bug_report_23.json,vvp_resolv.cc,0.06604347992108209
bug_report_23.json,net_nex_output.cc,0.06354611302702602
bug_report_23.json,tgt-stub_statement.c,0.059884904737756144
bug_report_25.json,tgt-null_null.c,0.2066586920743125
bug_report_25.json,vvp_array.cc,0.190907494961514
bug_report_25.json,tgt-pcb_pcb.cc,0.1862795642794009
bug_report_25.json,vvp_main.cc,0.17154011573676453
bug_report_25.json,tgt-vhdl_vhdl.cc,0.16206072827345794
bug_report_25.json,vpi_br_gh1041.c,0.14749021717831945
bug_report_25.json,tgt-vvp_vvp.c,0.11644750754110646
bug_report_25.json,vhdlpp_expression_evaluate.cc,0.10946994831112995
bug_report_25.json,vhdlpp_main.cc,0.10253487939443484
bug_report_25.json,tgt-blif_blif.cc,0.09373156567478261
bug_report_25.json,elaborate_analog.cc,0.09204406327381351
bug_report_25.json,tgt-vlog95_vlog95.c,0.09042195743269643
bug_report_25.json,vvp_stop.cc,0.08770527071592396
bug_report_25.json,Module.cc,0.08753460853715868
bug_report_25.json,vvp_vvp_vpi_callback.h,0.07697113813916306
bug_report_25.json,netparray.cc,0.07227910567297358
bug_report_25.json,ivlpp_main.c,0.06353222197342359
bug_report_25.json,vhdlpp_vtype_match.cc,0.05691206037335174
bug_report_25.json,cadpli_cadpli.c,0.05542534265687352
bug_report_25.json,tgt-sizer_sizer.cc,0.05149890315434636
bug_report_25.json,tgt-vhdl_vhdl_syntax.cc,0.04877934807796841
bug_report_25.json,netmisc.cc,0.044924571278375146
bug_report_25.json,Module.h,0.04374023747336075
bug_report_25.json,elaborate.cc,0.04369807422127626
bug_report_25.json,tgt-vvp_stmt_assign.c,0.04341899032823544
bug_report_25.json,vhdlpp_expression_emit.cc,0.04285720724631451
bug_report_25.json,driver-vpi_main.c,0.041839842610622714
bug_report_25.json,main.cc,0.04101276208735079
bug_report_25.json,vvp_vpi_modules.cc,0.03897646961084281
bug_report_25.json,tgt-pal_imain.c,0.03892401754608652
bug_report_26.json,vpi_br_gh1041.c,0.1271534353053131
bug_report_26.json,Module.cc,0.0732015282424435
bug_report_26.json,nettypes.cc,0.06487559611888796
bug_report_26.json,vvp_lib_main.cc,0.0618327857400418
bug_report_26.json,netstruct.h,0.06125481597396128
bug_report_26.json,vpi_fastlz.h,0.059436233120596205
bug_report_26.json,netstruct.cc,0.0552304943073762
bug_report_26.json,elab_type.cc,0.05334468656025172
bug_report_26.json,netparray.h,0.05272383522586436
bug_report_26.json,cadpli_cadpli.c,0.05147733745841622
bug_report_26.json,vvp_main.cc,0.051039967415867124
bug_report_26.json,vpi_display_array.c,0.05032402886715032
bug_report_26.json,netlist.cc,0.050250501654480535
bug_report_26.json,tgt-vvp_vvp_process.c,0.04809138319549917
bug_report_26.json,libveriuser_a_set_value.c,0.04737805620635837
bug_report_26.json,tgt-pal_imain.c,0.04728801457901331
bug_report_26.json,vhdlpp_ivl_assert.h,0.0443463795401971
bug_report_26.json,net_scope.cc,0.043856056103601083
bug_report_26.json,vpi_fastlz.c,0.043563601959437294
bug_report_26.json,ivl_assert.h,0.04344485649267888
bug_report_26.json,dosify.c,0.042918576667104
bug_report_26.json,driver-vpi_main.c,0.040681870875446564
bug_report_26.json,vhdlpp_vtype.cc,0.039538776790116345
bug_report_26.json,vvp_array.cc,0.03905100952972047
bug_report_26.json,tgt-stub_stub.c,0.038447442260072795
bug_report_26.json,vvp_array_common.cc,0.0383617774064811
bug_report_26.json,synth.cc,0.03744840578110893
bug_report_26.json,vpi_ports_params.c,0.03503867203402879
bug_report_26.json,elaborate.cc,0.03494517484388988
bug_report_26.json,Module.h,0.034808524493949944
bug_report_27.json,elab_lval.cc,0.2297711966544894
bug_report_27.json,tgt-null_null.c,0.1331998373292102
bug_report_27.json,PWire.cc,0.13097268905830914
bug_report_27.json,vvp_main.cc,0.12072210963232761
bug_report_27.json,tgt-pcb_pcb.cc,0.11817674119876542
bug_report_27.json,elab_sig.cc,0.11758367252421283
bug_report_27.json,tgt-vhdl_vhdl.cc,0.10188352884915292
bug_report_27.json,netparray.cc,0.09664051578892388
bug_report_27.json,tgt-pal_fit_reg.c,0.08400971888292709
bug_report_27.json,tgt-vhdl_state.cc,0.08386116380304026
bug_report_27.json,tgt-blif_blif.cc,0.07550170536023745
bug_report_27.json,vhdlpp_expression.cc,0.07430237385984877
bug_report_27.json,tgt-vlog95_vlog95.c,0.07177426341592223
bug_report_27.json,tgt-sizer_sizer.cc,0.07151758425341306
bug_report_27.json,vpi_value_change_cb.c,0.07019069840354686
bug_report_27.json,tgt-vvp_vvp.c,0.06950828070062552
bug_report_27.json,vhdlpp_vtype.cc,0.0692906887992552
bug_report_27.json,pform.cc,0.06893196415816397
bug_report_27.json,vhdlpp_main.cc,0.06836581034612627
bug_report_27.json,vhdlpp_scope.cc,0.0678591111752987
bug_report_27.json,vpi_br_gh1041.c,0.06677266732966528
bug_report_27.json,Module.cc,0.0655087265859346
bug_report_27.json,vvp_stop.cc,0.06487833209626319
bug_report_27.json,tgt-pal_dump_final.c,0.06461750584904218
bug_report_27.json,vhdlpp_subprogram.cc,0.06444862066136439
bug_report_27.json,PScope.cc,0.06330961514342469
bug_report_27.json,vhdlpp_entity.cc,0.06261366474840989
bug_report_27.json,vhdlpp_architec.cc,0.06210799360369228
bug_report_27.json,vvp_vpi_const.cc,0.06207430434471839
bug_report_27.json,vhdlpp_package_emit.cc,0.06134819688862106
bug_report_28.json,src_globals.c,0.23974094709396154
bug_report_28.json,vpi_ports_params.c,0.13843081193994808
bug_report_28.json,vvp_vpi_bit.cc,0.1184692685079787
bug_report_28.json,PNamedItem.h,0.1176689340526045
bug_report_28.json,libveriuser_a_next_topmod.c,0.11359066412031495
bug_report_28.json,vpi_memwide.cc,0.11293364632243705
bug_report_28.json,vvp_vpi_const.cc,0.11219542302009607
bug_report_28.json,vpi_br_gh1041.c,0.11076984439829687
bug_report_28.json,vpi_pokevent.cc,0.1096143679643503
bug_report_28.json,vvp_event.cc,0.10798355828754605
bug_report_28.json,vvp_vpi_time.cc,0.10538909341931124
bug_report_28.json,functor.h,0.10381177794062049
bug_report_28.json,vhdlpp_expression.cc,0.10138160900325434
bug_report_28.json,vvp_vpi_scope.cc,0.10041300823945652
bug_report_28.json,vvp_part.cc,0.0996982290253478
bug_report_28.json,vhdlpp_library.cc,0.09529583323008207
bug_report_28.json,vvp_event.h,0.09251137225968763
bug_report_28.json,vvp_vpi_priv.h,0.09194665711894642
bug_report_28.json,vpi_nulls1.c,0.09025739104048244
bug_report_28.json,tgt-vhdl_scope.cc,0.08931708869065434
bug_report_28.json,pform.cc,0.08722900340559081
bug_report_28.json,vvp_vpi_cobject.cc,0.08716558687528121
bug_report_28.json,Module.h,0.08306617414893229
bug_report_28.json,target.h,0.08162547420451549
bug_report_28.json,vhdlpp_subprogram.cc,0.07853956156515368
bug_report_28.json,Module.cc,0.07794839677100042
bug_report_28.json,vpi_pr2048463.c,0.07742777287955553
bug_report_28.json,elaborate.cc,0.0771759794283808
bug_report_28.json,vhdlpp_vtype.cc,0.0770487917459355
bug_report_28.json,tgt-vhdl_state.cc,0.07624544314001311
bug_report_29.json,vhdlpp_library.cc,0.2576803701817885
bug_report_29.json,vpi_pr2966059.c,0.21055412971153298
bug_report_29.json,tgt-vhdl_logic.cc,0.1458333774232461
bug_report_29.json,PNamedItem.h,0.1400174396866717
bug_report_29.json,vhdlpp_package.h,0.13457479968515396
bug_report_29.json,vvp_vpi_modules.cc,0.11627306551067335
bug_report_29.json,tgt-sizer_scan_logs.cc,0.10959317094313226
bug_report_29.json,vhdlpp_parse_misc.h,0.1041471756069148
bug_report_29.json,functor.h,0.09803865841676132
bug_report_29.json,tgt-pal_enables.c,0.08439635828707494
bug_report_29.json,vhdlpp_package.cc,0.0828369416685932
bug_report_29.json,vhdlpp_package_emit.cc,0.07815447452417852
bug_report_29.json,Module.h,0.07775568629584308
bug_report_29.json,tgt-vvp_stmt_assign.c,0.06795022736250828
bug_report_29.json,tgt-null_null.c,0.06754253677322643
bug_report_29.json,vpi_ports_params.c,0.06742537733746506
bug_report_29.json,PSpec.h,0.06407473006094716
bug_report_29.json,tgt-pcb_pcb.cc,0.06339854786801441
bug_report_29.json,target.h,0.06216037895115752
bug_report_29.json,vvp_main.cc,0.062150057817708375
bug_report_29.json,vhdlpp_subprogram.h,0.061770348249465146
bug_report_29.json,tgt-vhdl_vhdl.cc,0.06122678086945587
bug_report_29.json,vhdlpp_main.cc,0.058859916332152394
bug_report_29.json,vhdlpp_scope.h,0.05819720072272823
bug_report_29.json,link_const.cc,0.05531369993748441
bug_report_29.json,tgt-vvp_vvp.c,0.054013204906959475
bug_report_29.json,vhdlpp_vhdlnum.h,0.05336381288686869
bug_report_29.json,parse_api.h,0.053241292589201634
bug_report_29.json,tgt-vlog95_vlog95.c,0.051389421634705945
bug_report_29.json,netlist.h,0.050312677125515265
bug_report_3.json,tgt-null_null.c,0.25138310157423677
bug_report_3.json,vhdlpp_main.cc,0.23829892347658505
bug_report_3.json,vvp_main.cc,0.2282885496347581
bug_report_3.json,tgt-pcb_pcb.cc,0.21781218008849754
bug_report_3.json,tgt-vhdl_vhdl.cc,0.20981013603186893
bug_report_3.json,vhdlpp_architec_emit.cc,0.1647120655163574
bug_report_3.json,vhdlpp_entity_emit.cc,0.15964455770185143
bug_report_3.json,tgt-blif_blif.cc,0.15942819411625417
bug_report_3.json,Module.cc,0.15818286463495673
bug_report_3.json,vhdlpp_entity_elaborate.cc,0.14690581308514394
bug_report_3.json,vhdlpp_architec_elaborate.cc,0.13136853152218966
bug_report_3.json,vhdlpp_sequential_emit.cc,0.1279716807646778
bug_report_3.json,tgt-vvp_vvp.c,0.1243037609039605
bug_report_3.json,elaborate.cc,0.12417351501228582
bug_report_3.json,vhdlpp_subprogram_emit.cc,0.12212718277181385
bug_report_3.json,vhdlpp_expression_emit.cc,0.11624746279594095
bug_report_3.json,elab_sig.cc,0.11357091102973177
bug_report_3.json,vhdlpp_vtype_emit.cc,0.11274136238520749
bug_report_3.json,elab_lval.cc,0.11031530378420727
bug_report_3.json,tgt-vlog95_vlog95.c,0.10990047106709484
bug_report_3.json,tgt-sizer_sizer.cc,0.10898707340616584
bug_report_3.json,vhdlpp_sequential_elaborate.cc,0.10479966210992062
bug_report_3.json,vhdlpp_package.cc,0.09578629943948729
bug_report_3.json,elab_expr.cc,0.09526769886898065
bug_report_3.json,net_scope.cc,0.0939879148669927
bug_report_3.json,vhdlpp_vtype_elaborate.cc,0.09344308558852005
bug_report_3.json,tgt-vhdl_vhdl_syntax.cc,0.09169521401697144
bug_report_3.json,vvp_stop.cc,0.09118194317523125
bug_report_3.json,vhdlpp_expression.cc,0.09009841132433144
bug_report_3.json,vhdlpp_package_emit.cc,0.08966286237393442
bug_report_30.json,tgt-null_null.c,0.1498751046965119
bug_report_30.json,tgt-pcb_pcb.cc,0.14291228676610684
bug_report_30.json,vvp_main.cc,0.13515094246449424
bug_report_30.json,tgt-vhdl_vhdl.cc,0.1159741228881587
bug_report_30.json,ivlpp_main.c,0.11451178288911049
bug_report_30.json,vhdlpp_main.cc,0.10856328016925543
bug_report_30.json,tgt-vvp_vvp.c,0.10713196675052011
bug_report_30.json,tgt-vlog95_vlog95.c,0.09736410799628982
bug_report_30.json,driver_main.c,0.07588746627324099
bug_report_30.json,tgt-blif_blif.cc,0.07026054478853583
bug_report_30.json,tgt-sizer_sizer.cc,0.06877700711899913
bug_report_30.json,Module.cc,0.06635671966091729
bug_report_30.json,vvp_stop.cc,0.06623521035889987
bug_report_30.json,sv_vpi_user.h,0.06612514636842988
bug_report_30.json,vpi_value_change_cb4.c,0.06414213844479531
bug_report_30.json,vpi_value_change_cb3.c,0.06414213844479531
bug_report_30.json,vpi_value_change_cb1.c,0.06414213844479531
bug_report_30.json,vpi_nextsimtime_cb1.c,0.06414213844479531
bug_report_30.json,vpi_nextsimtime_cb3.c,0.06414213844479531
bug_report_30.json,vpi_sim_time_cb1.c,0.06414213844479531
bug_report_30.json,vpi_nextsimtime_cb4.c,0.06414213844479531
bug_report_30.json,vhdlpp_vhdlnum.h,0.0640381426702114
bug_report_30.json,main.cc,0.06264199779981809
bug_report_30.json,libmisc_StringHeap.cc,0.060856176624727476
bug_report_30.json,vpi_user.h,0.05848406769412365
bug_report_30.json,vpi_br_gh1041.c,0.05620406968734387
bug_report_30.json,vhdlpp_library.cc,0.055716225904641266
bug_report_30.json,elaborate.cc,0.052563236346104256
bug_report_30.json,vhdlpp_scope.cc,0.05061944508103533
bug_report_30.json,vvp_vpi_modules.cc,0.049090900986064216
bug_report_31.json,vvp_vpi_time.cc,0.1358502159474686
bug_report_31.json,tgt-vhdl_vhdl_syntax.cc,0.1184845234268454
bug_report_31.json,libveriuser_asynch.c,0.11231784400350217
bug_report_31.json,vvp_vpi_priv.h,0.1064888201388433
bug_report_31.json,Module.cc,0.10543502445176377
bug_report_31.json,vvp_main.cc,0.10465162742489789
bug_report_31.json,vvp_vpi_const.cc,0.10431514936071577
bug_report_31.json,version_base.h,0.10069474920618167
bug_report_31.json,libveriuser_a_initialize.c,0.09609787873820252
bug_report_31.json,tgt-null_null.c,0.09343022588364082
bug_report_31.json,tgt-vhdl_vhdl.cc,0.09002016564210563
bug_report_31.json,tgt-pcb_pcb.cc,0.0820493404434997
bug_report_31.json,vvp_file_line.cc,0.08057753139861114
bug_report_31.json,vhdlpp_main.cc,0.07862076790444675
bug_report_31.json,tgt-vhdl_vhdl_element.cc,0.07859873734644328
bug_report_31.json,vpi_range1.c,0.07671712633819847
bug_report_31.json,libveriuser_getlongp.c,0.07624852731863888
bug_report_31.json,vhdlpp_scope.cc,0.07490399051644799
bug_report_31.json,vhdlpp_vtype.cc,0.07437407579937608
bug_report_31.json,vpi_br_gh1037.c,0.07361432528844129
bug_report_31.json,libveriuser_a_configure.c,0.07334671813739639
bug_report_31.json,vvp_array_common.h,0.07320658070879728
bug_report_31.json,vvp_vpi_scope.cc,0.07155352579216458
bug_report_31.json,tgt-vlog95_vlog95.c,0.07090548586810533
bug_report_31.json,vvp_vpi_bit.cc,0.07031234301721369
bug_report_31.json,vvp_enum_type.cc,0.0699772159633561
bug_report_31.json,vpi_ports_params.c,0.0699614698524008
bug_report_31.json,vvp_vpi_tasks.cc,0.06908342699729704
bug_report_31.json,main.cc,0.06790260010149655
bug_report_31.json,libveriuser_a_fetch_type_str.c,0.06639686783351739
bug_report_32.json,target.h,0.17742298713122806
bug_report_32.json,functor.h,0.13207539011195718
bug_report_32.json,PNamedItem.h,0.11921568409178065
bug_report_32.json,netlist.h,0.09289978579024347
bug_report_32.json,vvp_vvp_vpi_callback.h,0.07479895056139689
bug_report_32.json,Statement.h,0.0739537519163967
bug_report_32.json,vvp_vvp_darray.h,0.06260727728797319
bug_report_32.json,vvp_vvp_island.h,0.06074932201264934
bug_report_32.json,vvp_ufunc.h,0.058059214985523064
bug_report_32.json,vvp_vvp_net_sig.h,0.05604620122432788
bug_report_32.json,vvp_vpi_priv.h,0.05431015015085883
bug_report_32.json,PExpr.h,0.05345184735395415
bug_report_32.json,PGate.h,0.05284337597685958
bug_report_32.json,vvp_event.h,0.05050022852145054
bug_report_32.json,vhdlpp_vtype.h,0.04921630542932578
bug_report_32.json,tgt-vhdl_stmt.cc,0.04762377866911925
bug_report_32.json,vhdlpp_subprogram_emit.cc,0.04582128299724197
bug_report_32.json,libveriuser_asynch.c,0.04529046239815455
bug_report_32.json,PTask.h,0.04405942886436549
bug_report_32.json,AStatement.h,0.044045499448139874
bug_report_32.json,nettypes.h,0.04400209393136298
bug_report_32.json,vvp_vpi_scope.cc,0.04390722636777712
bug_report_32.json,vpi_v2009_table.c,0.04352718617888689
bug_report_32.json,synth.cc,0.0433897443661432
bug_report_32.json,vhdlpp_library.h,0.04306878451992784
bug_report_32.json,vhdlpp_subprogram.h,0.042957337532815526
bug_report_32.json,tgt-vhdl_logic.cc,0.04279567003781289
bug_report_32.json,vhdlpp_architec.h,0.042626892725092236
bug_report_32.json,libmisc_LineInfo.h,0.042368728442962904
bug_report_32.json,vvp_resolv.h,0.0414441963613631
bug_report_33.json,functor.h,0.19883351704433214
bug_report_33.json,PNamedItem.h,0.16904918084996687
bug_report_33.json,target.h,0.16016527717716028
bug_report_33.json,tgt-null_null.c,0.1436870927773332
bug_report_33.json,tgt-pcb_pcb.cc,0.12602889727895625
bug_report_33.json,tgt-vhdl_stmt.cc,0.12372245899809525
bug_report_33.json,Module.h,0.12187496246748002
bug_report_33.json,vhdlpp_std_funcs.cc,0.1188766913241509
bug_report_33.json,tgt-vhdl_vhdl.cc,0.11836606862556574
bug_report_33.json,vvp_main.cc,0.11772513089789964
bug_report_33.json,tgt-vhdl_cast.cc,0.11274673537391772
bug_report_33.json,netlist.h,0.1111651671022786
bug_report_33.json,PSpec.h,0.10804017313262815
bug_report_33.json,elaborate.cc,0.10460714310135386
bug_report_33.json,vhdlpp_parse_misc.h,0.10050422104130557
bug_report_33.json,vvp_vvp_vpi_callback.h,0.09744793470793607
bug_report_33.json,net_scope.cc,0.09111871313338137
bug_report_33.json,vhdlpp_vhdlnum.h,0.08843988598069924
bug_report_33.json,parse_api.h,0.08807145279513161
bug_report_33.json,Statement.h,0.08708156345578197
bug_report_33.json,elab_expr.cc,0.08644864760340454
bug_report_33.json,vhdlpp_library.h,0.08491613920802538
bug_report_33.json,PScope.h,0.08361469185113798
bug_report_33.json,vvp_vpi_scope.cc,0.0831690860475801
bug_report_33.json,vvp_event.h,0.08277025086816195
bug_report_33.json,AStatement.h,0.08204289409324732
bug_report_33.json,pform.cc,0.08055437521874606
bug_report_33.json,dup_expr.cc,0.08041746942935546
bug_report_33.json,expr_synth.cc,0.0802831522856831
bug_report_33.json,util.h,0.07940194849307773
bug_report_34.json,vvp_class_type.h,0.3672278042066686
bug_report_34.json,src_analyzer.h,0.19485099505953604
bug_report_34.json,vpi_table_mod.h,0.08816601556241015
bug_report_34.json,vpi_getp.c,0.07699780740593563
bug_report_34.json,tgt-null_null.c,0.07218111644803107
bug_report_34.json,vvp_main.cc,0.06911209200972629
bug_report_34.json,net_tran.cc,0.06524857374806407
bug_report_34.json,tgt-vhdl_vhdl.cc,0.06445032438275586
bug_report_34.json,Module.cc,0.06393459075979085
bug_report_34.json,tgt-pcb_pcb.cc,0.0601611321409465
bug_report_34.json,vvp_class_type.cc,0.057966668804701006
bug_report_34.json,vpi_putp.c,0.05670342728473392
bug_report_34.json,vpi_mipname.c,0.055318775123583686
bug_report_34.json,vhdlpp_parse_types.h,0.05291006163297937
bug_report_34.json,PNamedItem.h,0.052512173969175346
bug_report_34.json,vvp_vpi_time.cc,0.04831534392736695
bug_report_34.json,vhdlpp_vhdlint.h,0.04809481135731042
bug_report_34.json,net_scope.cc,0.047369864549519955
bug_report_34.json,vvp_vvp_cobject.h,0.04712958005251398
bug_report_34.json,Module.h,0.0461719856505959
bug_report_34.json,elaborate.cc,0.045714746111987496
bug_report_34.json,vvp_array_common.cc,0.0456281223579062
bug_report_34.json,elab_expr.cc,0.04405268738602474
bug_report_34.json,vvp_array.h,0.04328448018090979
bug_report_34.json,pform_types.h,0.04317499249771092
bug_report_34.json,cadpli_cadpli.c,0.04292606285743429
bug_report_34.json,vvp_vpi_priv.h,0.042457988618474295
bug_report_34.json,netmisc.cc,0.04236097953221824
bug_report_34.json,vvp_vvp_island.cc,0.04170469292237058
bug_report_34.json,vpi_timescale.c,0.041390565831908206
bug_report_35.json,vvp_event.cc,0.12472793778287296
bug_report_35.json,vvp_island_tran.cc,0.10495686017109668
bug_report_35.json,libveriuser_a_set_value.c,0.10202431924370794
bug_report_35.json,tgt-vlog95_vlog95.c,0.0919265933578549
bug_report_35.json,tgt-pcb_pcb.cc,0.07965067187647698
bug_report_35.json,libveriuser_a_fetch_value.c,0.07729840139970123
bug_report_35.json,tgt-vhdl_vhdl.cc,0.07561936835719446
bug_report_35.json,libveriuser_getlongp.c,0.07511241241943213
bug_report_35.json,vpi_range1.c,0.072845703340704
bug_report_35.json,tgt-null_null.c,0.06993024770476967
bug_report_35.json,vpi_br_gh1041.c,0.06762709980090592
bug_report_35.json,vvp_vpi_modules.cc,0.06596617621260036
bug_report_35.json,vvp_main.cc,0.06297586778214434
bug_report_35.json,vpi_br_gh308.c,0.06282934439782348
bug_report_35.json,libveriuser_a_configure.c,0.0627554630551429
bug_report_35.json,vvp_vvp_darray.cc,0.05865193776237165
bug_report_35.json,dosify.c,0.05669835461196423
bug_report_35.json,vpi_memwide.cc,0.055298328531290734
bug_report_35.json,vpi_hello_poke.c,0.05506543096052202
bug_report_35.json,vpi_listparams.c,0.05478583189713431
bug_report_35.json,vpi_scanmem3.cc,0.0528731630771605
bug_report_35.json,libveriuser_putp.c,0.05252833538070453
bug_report_35.json,tgt-vvp_vvp.c,0.05142177264802877
bug_report_35.json,vvp_part.cc,0.05109840558758408
bug_report_35.json,libveriuser_getp.c,0.05056399204547258
bug_report_35.json,Module.cc,0.049559902438762536
bug_report_35.json,tgt-vhdl_cast.cc,0.04917416535687247
bug_report_35.json,vpi_hello_vpi1.c,0.04910829738163786
bug_report_35.json,vpi_scanmem2.cc,0.04866313778827984
bug_report_35.json,vpi_start_of_simtime1.c,0.04850640486394152
bug_report_36.json,tgt-null_null.c,0.18110266364713343
bug_report_36.json,tgt-pcb_pcb.cc,0.16635901162693026
bug_report_36.json,vvp_main.cc,0.15534085974162373
bug_report_36.json,tgt-vhdl_vhdl.cc,0.14386153674428714
bug_report_36.json,vhdlpp_main.cc,0.11907767652243284
bug_report_36.json,vpi_value_change_cb.c,0.10538233458950742
bug_report_36.json,tgt-vvp_vvp.c,0.09806488883477803
bug_report_36.json,tgt-vlog95_vlog95.c,0.0953038757457748
bug_report_36.json,tgt-blif_blif.cc,0.09261468535679548
bug_report_36.json,vpi_br_gh117.c,0.08434338525238716
bug_report_36.json,vvp_stop.cc,0.0816335515054481
bug_report_36.json,load_module.cc,0.07775055183419251
bug_report_36.json,ivlpp_main.c,0.07596874884632962
bug_report_36.json,vpi_br_gh235.c,0.07281180398538613
bug_report_36.json,main.cc,0.06529716063392346
bug_report_36.json,elaborate.cc,0.06508430224601632
bug_report_36.json,tgt-sizer_sizer.cc,0.06022096505534394
bug_report_36.json,elab_expr.cc,0.0584528600282157
bug_report_36.json,vpi_sim_time_cb.c,0.05806909982058439
bug_report_36.json,elab_net.cc,0.05400229409149801
bug_report_36.json,vpi_nextsimtime_cb.c,0.051501270980893625
bug_report_36.json,driver_main.c,0.050280447398220414
bug_report_36.json,vvp_vpi_callback.cc,0.050114740248112785
bug_report_36.json,net_link.cc,0.049859672329426105
bug_report_36.json,vhdlpp_expression.cc,0.04573816521172581
bug_report_36.json,vvp_lib_main.cc,0.04561510187126769
bug_report_36.json,vpi_ports_params.c,0.04490574157635464
bug_report_36.json,elab_lval.cc,0.044517585970160034
bug_report_36.json,tgt-fpga_gates.c,0.04338539317176862
bug_report_36.json,netlist.cc,0.043343638994696156
bug_report_37.json,elab_sig.cc,0.22096493745403825
bug_report_37.json,src_analyzer.h,0.1206468926395314
bug_report_37.json,elaborate.cc,0.11028954551824971
bug_report_37.json,PPackage.h,0.09825245276653137
bug_report_37.json,tgt-vhdl_vhdl.cc,0.09446347091960107
bug_report_37.json,vvp_main.cc,0.09048916026344632
bug_report_37.json,Module.cc,0.08929151240934718
bug_report_37.json,tgt-null_null.c,0.08747266350791766
bug_report_37.json,Module.h,0.08673018716278405
bug_report_37.json,elab_lval.cc,0.08507305886289791
bug_report_37.json,elab_net.cc,0.08455319185374223
bug_report_37.json,elab_scope.cc,0.08212739898986877
bug_report_37.json,tgt-pcb_pcb.cc,0.07909084342997094
bug_report_37.json,vhdlpp_main.cc,0.07656860861862624
bug_report_37.json,PTask.h,0.07434455354712013
bug_report_37.json,elab_expr.cc,0.07180415665137055
bug_report_37.json,PPackage.cc,0.07108374245886132
bug_report_37.json,pform.cc,0.07058236982754616
bug_report_37.json,main.cc,0.0691359362344896
bug_report_37.json,tgt-blif_blif.cc,0.06818174375494765
bug_report_37.json,vpi_sys_random_mti.c,0.06775001049030611
bug_report_37.json,PExpr.cc,0.06768119536121162
bug_report_37.json,src_misc.h,0.0673788718218179
bug_report_37.json,src_vcd.h,0.06525083671304836
bug_report_37.json,vpi_table_mod.h,0.06511015787762789
bug_report_37.json,vhdlpp_package.h,0.06451469330469467
bug_report_37.json,vhdlpp_sequential_elaborate.cc,0.062347099421806544
bug_report_37.json,vhdlpp_vtype_elaborate.cc,0.06231040965538729
bug_report_37.json,symbol_search.cc,0.061319873818700854
bug_report_37.json,src_globals.h,0.06090658660578132
bug_report_38.json,dup_expr.cc,0.10450263750880173
bug_report_38.json,pad_to_width.cc,0.09661103871934631
bug_report_38.json,vvp_delay.cc,0.07569526030105266
bug_report_38.json,synth.cc,0.07196867946730011
bug_report_38.json,net_event.cc,0.07144926898109072
bug_report_38.json,netmisc.cc,0.06449979125080856
bug_report_38.json,vvp_vpi_modules.cc,0.06362172376232665
bug_report_38.json,pform_dump.cc,0.06244887350857146
bug_report_38.json,load_module.cc,0.05601373162406494
bug_report_38.json,vvp_island_tran.cc,0.051984689427421425
